time,roll,pitch,yaw,qw,qx,qy,qz,linear_accel_x,linear_accel_y,linear_accel_z
[0:04:35.800000],2.85065,30.8488,169.392,-0.0957087,0.26249,-0.0484547,-0.959081,0.32033,0.0929214,0.139262
[0:04:35.900000],3.18589,30.7396,170.169,-0.0899603,0.261636,-0.0494067,-0.959821,0.32675,0.0923063,0.137883
[0:04:36],3.43889,30.56,170.958,-0.0839158,0.260279,-0.0496174,-0.960727,0.337176,0.105023,0.14316
[0:04:36.100000],3.64279,30.28,171.734,-0.0778428,0.258119,-0.0494139,-0.96183,0.345962,0.0911259,0.136913
[0:04:36.200000],4.01573,30.0769,172.574,-0.0715954,0.256535,-0.0505554,-0.96268,0.332949,0.0843547,0.142164
[0:04:36.300000],4.27584,29.8629,173.367,-0.0654729,0.254931,-0.0508775,-0.963524,0.339419,0.0978144,0.132837
[0:04:36.400000],4.58668,29.5784,174.235,-0.0588005,0.252755,-0.0514637,-0.964496,0.350182,0.100495,0.124155
[0:04:36.500000],4.82299,29.4068,174.927,-0.0534533,0.251505,-0.0518776,-0.965112,0.339396,0.0783635,0.124385
[0:04:36.600000],5.1562,29.1676,175.682,-0.0477539,0.249687,-0.0529733,-0.965823,0.34137,0.0766728,0.133351
[0:04:36.700000],5.36171,28.9623,176.397,-0.0421007,0.248205,-0.0531111,-0.96646,0.336528,0.0730248,0.131051
[0:04:36.800000],5.61074,28.7002,177.076,-0.0368206,0.246225,-0.0537113,-0.967149,0.359255,0.0891043,0.131479
[0:04:36.900000],5.94251,28.4221,177.802,-0.0312931,0.244122,-0.0549354,-0.967808,0.344311,0.0806368,0.125288
[0:04:37],6.23258,28.1661,178.47,-0.0261546,0.242209,-0.0559605,-0.968382,0.360579,0.0640166,0.121336
[0:04:37.100000],6.419,27.9783,179.154,-0.0206805,0.240918,-0.0560989,-0.968828,0.359823,0.0778389,0.113894
[0:04:37.200000],6.69197,27.6916,179.797,-0.0156829,0.238768,-0.0570857,-0.969396,0.35729,0.0578837,0.122064
[0:04:37.300000],7.02754,27.4927,-179.543,-0.0106934,0.23738,-0.0585794,-0.969716,0.365322,0.0724964,0.118341
[0:04:37.400000],7.22877,27.2395,-178.922,-0.00570737,0.235543,-0.0590456,-0.970178,0.354744,0.052792,0.113478
[0:04:37.500000],7.48799,27.0928,-178.232,-0.000316038,0.234653,-0.0598597,-0.97036,0.34734,0.0466971,0.113201
[0:04:37.600000],7.79507,26.7599,-177.478,0.00564811,0.232241,-0.0610213,-0.970852,0.365598,0.0658419,0.118309
[0:04:37.700000],8.05998,26.4812,-176.844,0.0106704,0.230241,-0.0620818,-0.971218,0.348308,0.0628511,0.115623
[0:04:37.800000],8.32443,26.3098,-176.208,0.015646,0.229168,-0.0631161,-0.971338,0.371507,0.0485595,0.113553
[0:04:37.900000],8.53092,26.0277,-175.53,0.0211802,0.227188,-0.063643,-0.971664,0.366723,0.0360085,0.105715
[0:04:38],8.8315,25.8114,-174.824,0.0267313,0.225817,-0.0649046,-0.971763,0.356553,0.0301795,0.108764
[0:04:38.100000],9.15393,25.5947,-174.104,0.0323674,0.224477,-0.0663455,-0.971805,0.371943,0.0386476,0.113917
[0:04:38.200000],9.45871,25.3666,-173.342,0.0384143,0.223087,-0.0675834,-0.97182,0.355959,0.0277113,0.108182
[0:04:38.300000],9.78046,25.1501,-172.605,0.044226,0.221812,-0.0690262,-0.971763,0.373295,0.0316509,0.116048
[0:04:38.400000],9.99212,24.9497,-171.997,0.0491468,0.220572,-0.0697936,-0.971754,0.374337,0.0210805,0.107107
[0:04:38.500000],10.2064,24.7246,-171.274,0.0550694,0.219208,-0.0703989,-0.971701,0.367781,0.0345999,0.101744
[0:04:38.600000],10.5543,24.4535,-170.5,0.0612168,0.217576,-0.0721008,-0.971575,0.377212,0.0210028,0.104465
[0:04:38.700000],10.8006,24.2516,-169.879,0.0662045,0.216401,-0.0731943,-0.971429,0.369911,0.00833969,0.0995519
[0:04:38.800000],11.0448,24.0248,-169.14,0.0722306,0.215108,-0.0740873,-0.971219,0.369534,0.022525,0.0950985
[0:04:38.900000],11.2574,23.8165,-168.416,0.0781782,0.213961,-0.0747425,-0.970962,0.37207,-0.00977513,0.107492
[0:04:39],11.5488,23.4889,-167.792,0.0832634,0.211815,-0.0763976,-0.970881,0.385876,0.00613955,0.0943855
[0:04:39.100000],11.7041,23.1026,-167.116,0.0891187,0.209128,-0.0768973,-0.970904,0.39238,-0.00892077,0.103873
[0:04:39.200000],11.9408,22.771,-166.441,0.0947614,0.206978,-0.078061,-0.970737,0.390405,0.00447091,0.0899934
[0:04:39.300000],12.074,22.4904,-165.888,0.0995177,0.205105,-0.0785314,-0.970621,0.38619,-0.0130349,0.0971424
[0:04:39.400000],12.3219,22.1954,-165.218,0.105077,0.203305,-0.0798046,-0.97031,0.378194,-0.00972961,0.0859429
[0:04:39.500000],12.5327,21.8946,-164.55,0.1107,0.20144,-0.0808009,-0.969991,0.380224,-0.00677089,0.0889649
[0:04:39.600000],12.7776,21.5023,-163.852,0.116642,0.19888,-0.0821823,-0.969707,0.400657,-0.0165718,0.0848621
[0:04:39.700000],12.8893,21.1975,-163.293,0.121535,0.196835,-0.0825878,-0.969489,0.371593,-0.028171,0.0954019
[0:04:39.800000],13.0113,20.8836,-162.749,0.126304,0.194722,-0.0831403,-0.969259,0.373316,-0.0361021,0.090757
[0:04:39.900000],13.1912,20.4925,-162.09,0.132043,0.19212,-0.0841285,-0.968928,0.379381,-0.0451861,0.0783929
[0:04:40],13.3291,20.1079,-161.51,0.137188,0.189481,-0.084915,-0.968664,0.378701,-0.0459651,0.0783547
[0:04:40.100000],13.5211,19.82,-160.88,0.142553,0.18777,-0.0859517,-0.968131,0.383012,-0.037037,0.0852906
[0:04:40.200000],13.7161,19.415,-160.316,0.147508,0.185047,-0.0873339,-0.967789,0.390453,-0.036866,0.0765985
[0:04:40.300000],13.8886,19.1001,-159.657,0.153202,0.18314,-0.0882516,-0.967184,0.395824,-0.0551952,0.0789956
[0:04:40.400000],14.077,18.7478,-159.15,0.157629,0.180838,-0.0896353,-0.966778,0.383414,-0.0402622,0.0797652
[0:04:40.500000],14.1974,18.4239,-158.512,0.163246,0.178797,-0.0902121,-0.966172,0.395573,-0.0655215,0.082289
[0:04:40.600000],14.3468,18.0371,-157.885,0.168806,0.176276,-0.0911911,-0.965588,0.367921,-0.0434802,0.077069
[0:04:40.700000],14.5228,17.7884,-157.274,0.174013,0.174951,-0.0921915,-0.964809,0.382712,-0.0625734,0.0799844
[0:04:40.800000],14.6928,17.525,-156.785,0.178226,0.173409,-0.0933707,-0.964205,0.397008,-0.0621814,0.0747097
[0:04:40.900000],14.8196,17.146,-156.164,0.183775,0.170957,-0.0942273,-0.963518,0.383552,-0.0568534,0.0746841
[0:04:41],14.9242,16.749,-155.569,0.189159,0.16831,-0.0950003,-0.962865,0.372896,-0.0669324,0.0764155
[0:04:41.100000],14.9903,16.4099,-154.959,0.194647,0.166104,-0.0953417,-0.962121,0.379614,-0.0672152,0.0760465
[0:04:41.200000],15.155,15.9774,-154.401,0.19969,0.163256,-0.0968018,-0.961428,0.385731,-0.0923408,0.0721685
[0:04:41.300000],15.3022,15.5809,-153.944,0.203862,0.160608,-0.0982111,-0.960856,0.390853,-0.070135,0.0619696
[0:04:41.400000],15.3588,15.314,-153.356,0.209082,0.158997,-0.0984268,-0.95998,0.381785,-0.0802304,0.0748187
[0:04:41.500000],15.5216,15.1126,-152.876,0.213162,0.158041,-0.0995571,-0.959123,0.37174,-0.0880024,0.0603169
[0:04:41.600000],15.5096,14.7338,-152.426,0.217476,0.155267,-0.099666,-0.958596,0.38299,-0.0900945,0.0715011
[0:04:41.700000],15.5614,14.4032,-151.973,0.221659,0.153022,-0.100218,-0.957941,0.387171,-0.100604,0.0741829
[0:04:41.800000],15.6549,14.0059,-151.497,0.226069,0.150332,-0.101258,-0.957227,0.38698,-0.0870804,0.0588089
[0:04:41.900000],15.8814,13.7267,-150.96,0.230646,0.148951,-0.103083,-0.956156,0.369798,-0.0879187,0.0664191
[0:04:42],15.8923,13.4269,-150.411,0.23564,0.14699,-0.103156,-0.955233,0.363857,-0.115776,0.0599172
[0:04:42.100000],16.0336,13.0644,-149.892,0.240302,0.144761,-0.104523,-0.954263,0.378633,-0.0987692,0.0544234
[0:04:42.200000],16.0695,12.648,-149.387,0.245052,0.141863,-0.105181,-0.953418,0.383206,-0.123362,0.0637196
[0:04:42.300000],16.1261,12.3096,-148.949,0.249107,0.1396,-0.105929,-0.952618,0.387572,-0.126961,0.0691091
[0:04:42.400000],16.1872,12.1116,-148.373,0.254099,0.138636,-0.106222,-0.951406,0.363259,-0.125359,0.0565516
[0:04:42.500000],16.2062,11.8451,-147.887,0.258489,0.136937,-0.106457,-0.950443,0.365971,-0.130944,0.0529678
[0:04:42.600000],16.3729,11.4743,-147.33,0.26344,0.134792,-0.108111,-0.949203,0.384964,-0.126599,0.0679539
[0:04:42.700000],16.3645,11.2181,-146.874,0.267588,0.133099,-0.108163,-0.948275,0.357935,-0.128235,0.0618206
[0:04:42.800000],16.4586,11.0011,-146.284,0.27267,0.132102,-0.10882,-0.946891,0.364717,-0.120528,0.053092
[0:04:42.900000],16.5269,10.7728,-145.848,0.276516,0.13081,-0.109482,-0.945878,0.365992,-0.131811,0.0522756
[0:04:43],16.5547,10.5277,-145.42,0.280369,0.129283,-0.109876,-0.944907,0.362154,-0.14757,0.0492126
[0:04:43.100000],16.6126,10.1878,-144.912,0.284975,0.127138,-0.110696,-0.943724,0.36816,-0.127708,0.0527462
[0:04:43.200000],16.6301,9.97017,-144.508,0.288597,0.125797,-0.110984,-0.942769,0.374918,-0.134108,0.0556755
[0:04:43.300000],16.7503,9.74087,-144.052,0.292539,0.124676,-0.112103,-0.94157,0.372684,-0.143853,0.0534156
[0:04:43.400000],16.9118,9.36269,-143.643,0.296269,0.122414,-0.114035,-0.940468,0.368433,-0.150736,0.0517676
[0:04:43.500000],16.9569,9.06802,-143.203,0.300255,0.120574,-0.114763,-0.939352,0.36653,-0.150316,0.0640241
[0:04:43.600000],16.9788,8.80868,-142.664,0.305019,0.119065,-0.115112,-0.937966,0.3562,-0.149966,0.0462492
[0:04:43.700000],16.9761,8.45749,-142.217,0.309174,0.116657,-0.115636,-0.936843,0.361858,-0.165998,0.048896
[0:04:43.800000],17.1546,8.10918,-141.798,0.312917,0.114745,-0.117678,-0.935581,0.360237,-0.158094,0.0511607
[0:04:43.900000],17.267,7.89146,-141.275,0.317386,0.113831,-0.118709,-0.934056,0.359587,-0.180737,0.0577008
[0:04:44],17.3908,7.65068,-140.82,0.321309,0.112703,-0.119979,-0.932688,0.364823,-0.17709,0.0594434
[0:04:44.100000],17.4386,7.38438,-140.469,0.3245,0.111057,-0.120819,-0.931672,0.366135,-0.17202,0.0528859
[0:04:44.200000],17.5525,7.07623,-140.007,0.328591,0.109386,-0.122225,-0.930251,0.352743,-0.198029,0.0547858
[0:04:44.300000],17.6507,6.71414,-139.519,0.332973,0.107277,-0.12366,-0.928748,0.344821,-0.177786,0.0606802
[0:04:44.400000],17.6399,6.53549,-139.093,0.336689,0.106268,-0.123723,-0.927515,0.349658,-0.19389,0.0522858
[0:04:44.500000],17.6825,6.27247,-138.657,0.340551,0.104753,-0.124479,-0.926175,0.365116,-0.207506,0.0526325
[0:04:44.600000],17.68,6.06224,-138.318,0.34359,0.103428,-0.124807,-0.925157,0.356524,-0.210148,0.0474222
[0:04:44.700000],17.7855,5.71752,-137.886,0.347468,0.101456,-0.126355,-0.923716,0.354263,-0.210738,0.052702
[0:04:44.800000],17.8416,5.40813,-137.552,0.350539,0.0995186,-0.127495,-0.922609,0.340954,-0.21213,0.0510979
[0:04:44.900000],17.9776,5.12857,-137.101,0.354451,0.0982073,-0.129091,-0.921031,0.349645,-0.200785,0.0562202
[0:04:45],17.9725,4.8203,-136.627,0.358688,0.096264,-0.129642,-0.919518,0.355454,-0.227395,0.047754
[0:04:45.100000],17.9358,4.53352,-136.225,0.362347,0.0943174,-0.129944,-0.918241,0.356325,-0.210373,0.0517465
[0:04:45.200000],17.9868,4.36492,-135.756,0.366295,0.0936696,-0.13052,-0.916658,0.335813,-0.206038,0.0585167
[0:04:45.300000],17.9471,4.13024,-135.335,0.370017,0.0921557,-0.130637,-0.915299,0.339724,-0.227204,0.0420239
[0:04:45.400000],17.9043,3.91309,-134.972,0.373242,0.0907051,-0.13073,-0.914121,0.340826,-0.220229,0.0586931
[0:04:45.500000],17.9839,3.76049,-134.583,0.376491,0.0902003,-0.131569,-0.912717,0.328098,-0.240157,0.0594387
[0:04:45.600000],17.9638,3.41698,-134.29,0.379311,0.0877496,-0.13234,-0.911676,0.345796,-0.236888,0.0442643
[0:04:45.700000],17.9078,3.10439,-133.981,0.382231,0.0854455,-0.132722,-0.910619,0.335039,-0.234712,0.0513595
[0:04:45.800000],18.0302,2.78735,-133.573,0.385804,0.0838235,-0.134476,-0.909004,0.327743,-0.238905,0.0450935
[0:04:45.900000],18.0202,2.44743,-133.148,0.389629,0.0816042,-0.135259,-0.907457,0.324197,-0.255486,0.0529611
[0:04:46],18.0889,2.24127,-132.716,0.393278,0.0807254,-0.136211,-0.905818,0.317062,-0.244463,0.0550233
[0:04:46.100000],18.1491,2.0404,-132.258,0.39712,0.0798974,-0.137067,-0.904084,0.319845,-0.254535,0.055958
[0:04:46.200000],18.231,1.83561,-131.812,0.400842,0.0791073,-0.138125,-0.902348,0.331348,-0.239939,0.0558618
[0:04:46.300000],18.2616,1.56441,-131.474,0.403843,0.0774954,-0.139096,-0.901,0.315204,-0.263805,0.041369
[0:04:46.400000],18.3056,1.27273,-131.123,0.406948,0.0757915,-0.140248,-0.899568,0.317744,-0.263353,0.0442984
[0:04:46.500000],18.3201,1.07257,-130.8,0.409732,0.0746717,-0.140868,-0.8983,0.309002,-0.272465,0.0491316
[0:04:46.600000],18.3488,0.88304,-130.371,0.413321,0.0738213,-0.141499,-0.896626,0.322296,-0.285043,0.0502728
[0:04:46.700000],18.3707,0.736388,-130.008,0.416336,0.0732049,-0.141971,-0.895206,0.317723,-0.271989,0.0584764
[0:04:46.800000],18.3968,0.57796,-129.71,0.418845,0.072434,-0.142565,-0.894003,0.294328,-0.28232,0.0552948
[0:04:46.900000],18.2843,0.319125,-129.295,0.422486,0.0705223,-0.142381,-0.89247,0.29805,-0.289928,0.0411543
[0:04:47],18.2179,0.0637684,-128.956,0.425487,0.0687121,-0.142604,-0.891149,0.312453,-0.28755,0.0486509
[0:04:47.100000],18.164,-0.223238,-128.671,0.428085,0.0666355,-0.143085,-0.889985,0.299448,-0.279939,0.040856
[0:04:47.200000],18.1369,-0.419512,-128.299,0.43123,0.0654758,-0.143395,-0.888502,0.291811,-0.271245,0.0463423
[0:04:47.300000],18.083,-0.610671,-127.855,0.434931,0.0643464,-0.143447,-0.88677,0.304955,-0.286089,0.0493139
[0:04:47.400000],18.2155,-0.746617,-127.464,0.438046,0.0642913,-0.144767,-0.885024,0.296967,-0.280099,0.052563
[0:04:47.500000],18.1199,-0.987742,-127.079,0.44136,0.0625481,-0.144736,-0.883507,0.277134,-0.298635,0.0525914
[0:04:47.600000],18.0497,-1.11332,-126.806,0.443652,0.0616532,-0.14453,-0.882454,0.278483,-0.304355,0.0419355
[0:04:47.700000],18.0442,-1.39117,-126.581,0.445714,0.0597745,-0.145439,-0.881395,0.293044,-0.308076,0.0460342
[0:04:47.800000],18.1103,-1.591,-126.291,0.448144,0.0588632,-0.146569,-0.880036,0.268317,-0.304627,0.0459285
[0:04:47.900000],18.2033,-1.81642,-125.878,0.451529,0.0580263,-0.147949,-0.878129,0.268596,-0.300152,0.0500244
[0:04:48],18.1608,-1.96658,-125.553,0.454213,0.0571255,-0.148047,-0.876785,0.265061,-0.303815,0.0418195
[0:04:48.100000],18.1307,-2.09873,-125.198,0.457099,0.0564522,-0.14816,-0.875309,0.25769,-0.300177,0.0513767
[0:04:48.200000],18.1495,-2.32019,-124.931,0.459382,0.0551786,-0.149049,-0.874043,0.275922,-0.308378,0.0538177
[0:04:48.300000],18.1209,-2.47745,-124.516,0.462738,0.0544017,-0.149257,-0.872285,0.258226,-0.324287,0.044433
[0:04:48.400000],18.0288,-2.71581,-124.285,0.464798,0.0525089,-0.1494,-0.87128,0.266095,-0.33503,0.0554669
[0:04:48.500000],18.0387,-2.95652,-123.984,0.46735,0.0511074,-0.150304,-0.869841,0.250241,-0.32512,0.0541921
[0:04:48.600000],17.9734,-3.21402,-123.608,0.470514,0.0493731,-0.15068,-0.868169,0.248622,-0.318225,0.0487596
[0:04:48.700000],17.8452,-3.37293,-123.191,0.473895,0.048184,-0.150176,-0.866482,0.258792,-0.341441,0.0432199
[0:04:48.800000],17.8726,-3.43408,-122.926,0.475954,0.0481814,-0.150521,-0.865293,0.230383,-0.329242,0.0563052
[0:04:48.900000],17.8642,-3.69108,-122.621,0.478527,0.0465985,-0.151383,-0.86381,0.250564,-0.341285,0.045661
[0:04:49],17.9533,-3.74711,-122.239,0.48143,0.0470539,-0.152127,-0.862039,0.230851,-0.329436,0.0531559
[0:04:49.100000],17.9181,-3.88207,-121.915,0.484019,0.0463157,-0.152289,-0.8606,0.228562,-0.341196,0.0466473
[0:04:49.200000],17.8365,-3.99841,-121.685,0.485899,0.0453977,-0.152067,-0.859628,0.224339,-0.346393,0.056415
[0:04:49.300000],17.8043,-4.17746,-121.343,0.488662,0.0443657,-0.152438,-0.858049,0.229034,-0.339688,0.0568825
[0:04:49.400000],17.7199,-4.36748,-121.124,0.490528,0.042866,-0.152518,-0.857045,0.233051,-0.348833,0.0530077
[0:04:49.500000],17.7518,-4.40739,-120.841,0.492668,0.0430788,-0.152818,-0.855753,0.207393,-0.35789,0.0449876
[0:04:49.600000],17.7234,-4.51076,-120.549,0.494964,0.0425699,-0.152933,-0.854432,0.213712,-0.359635,0.0579711
[0:04:49.700000],17.5847,-4.57864,-120.183,0.497804,0.0419463,-0.152053,-0.852969,0.217353,-0.370003,0.0417652
[0:04:49.800000],17.5203,-4.71274,-119.814,0.500709,0.0411525,-0.152012,-0.851313,0.217339,-0.351971,0.0527773
[0:04:49.900000],17.5376,-4.82451,-119.51,0.503065,0.040796,-0.15251,-0.84985,0.211428,-0.361242,0.0576004
[0:04:50],17.4394,-4.82544,-119.259,0.504962,0.0406907,-0.151698,-0.848875,0.200731,-0.361688,0.0439665
[0:04:50.100000],17.3644,-4.92381,-118.943,0.507418,0.0400433,-0.151456,-0.847483,0.204879,-0.354174,0.0550678
[0:04:50.200000],17.3355,-4.9882,-118.607,0.509975,0.0398804,-0.151405,-0.845964,0.189783,-0.363309,0.0534235
[0:04:50.300000],17.3774,-5.14489,-118.335,0.512114,0.039263,-0.152303,-0.844538,0.200364,-0.364055,0.0567398
[0:04:50.400000],17.3294,-5.14587,-118.09,0.513936,0.0393657,-0.151869,-0.843504,0.176666,-0.386938,0.0564312
[0:04:50.500000],17.2783,-5.15624,-117.771,0.516308,0.0394812,-0.151429,-0.842128,0.171236,-0.370095,0.0471494
[0:04:50.600000],17.238,-5.31803,-117.456,0.518784,0.0385186,-0.15174,-0.840594,0.193205,-0.392543,0.0477982
[0:04:50.700000],17.1696,-5.43603,-117.199,0.520798,0.0376764,-0.151676,-0.839397,0.164299,-0.366264,0.045983
[0:04:50.800000],17.2404,-5.52431,-117.037,0.522036,0.0375612,-0.152534,-0.838477,0.172836,-0.373073,0.0399573
[0:04:50.900000],17.3084,-5.67793,-116.783,0.524008,0.0370777,-0.153633,-0.837067,0.16974,-0.387185,0.0430598
[0:04:51],17.2191,-5.64791,-116.597,0.525373,0.0371394,-0.152786,-0.836363,0.174961,-0.404029,0.0427336
[0:04:51.100000],17.2691,-5.69773,-116.336,0.527303,0.0373507,-0.153289,-0.835046,0.164453,-0.389269,0.0568666
[0:04:51.200000],17.1962,-5.81629,-116.162,0.528696,0.0363754,-0.153235,-0.834218,0.166849,-0.3999,0.0414307
[0:04:51.300000],17.1723,-5.87356,-116.012,0.529851,0.0360464,-0.153272,-0.833492,0.137107,-0.406188,0.0462285
[0:04:51.400000],17.1693,-5.91572,-115.83,0.531209,0.0359658,-0.153383,-0.832611,0.135033,-0.395251,0.0553176
[0:04:51.500000],17.1737,-5.88278,-115.575,0.533027,0.0365686,-0.153186,-0.831458,0.140548,-0.397174,0.0551617
[0:04:51.600000],17.1604,-5.91049,-115.336,0.534793,0.0366241,-0.153138,-0.83033,0.152824,-0.393215,0.0490988
[0:04:51.700000],17.0323,-6.03222,-115.214,0.53582,0.0352978,-0.152727,-0.829801,0.148941,-0.419221,0.0432241
